trial_id,filler_or_item_id,location_condition,agent_in_picture,agent_in_question,verb_in_picture,verb_in_question,patient_in_picture,patient_in_question,picture_file,question_file,answer_script,question_script
60,filler_28,Agent,王敏,李燕,Kick,Kick,王超,王超,王敏踢了王超.png,李燕踢了王超吗.wav,不王敏踢了王超,李燕踢了王超吗
61,filler_29,Agent,李娟,王娟,Kiss,Kiss,张勇,张勇,李娟亲了张勇.png,王娟亲了张勇吗.wav,不李娟亲了张勇,王娟亲了张勇吗
62,filler_30,Agent,李燕,张敏,Pull,Pull,李燕,李燕,李燕拉了李燕.png,张敏拉了李燕吗.wav,不李燕拉了李燕,张敏拉了李燕吗
63,filler_31,Patient,李梅,李梅,Kick,Kick,王伟,张勇,李梅踢了王伟.png,李梅踢了张勇吗.wav,不李梅踢了王伟,李梅踢了张勇吗
64,filler_32,Agent,李敏,张静,Kiss,Kiss,张勇,张勇,李敏亲了张勇.png,张静亲了张勇吗.wav,不李敏亲了张勇,张静亲了张勇吗
65,filler_33,Verb,张静,张静,Poke,Kiss,李伟,李伟,张静戳了李伟.png,张静亲了李伟吗.wav,不张静戳了李伟,张静亲了李伟吗
66,filler_34,Agent,张磊,王勇,Push,Push,李静,李静,张磊推了李静.png,王勇推了李静吗.wav,不张磊推了李静,王勇推了李静吗
67,filler_35,Verb,李娜,李娜,Pull,Poke,王敏,王敏,李娜拉了王敏.png,李娜戳了王敏吗.wav,不李娜拉了王敏,李娜戳了王敏吗
68,filler_36,Agent,王丽,张静,Kick,Kick,王涛,王涛,王丽踢了王涛.png,张静踢了王涛吗.wav,不王丽踢了王涛,张静踢了王涛吗
69,filler_37,Agent,李霞,王娟,Kiss,Kiss,张杰,张杰,李霞亲了张杰.png,王娟亲了张杰吗.wav,不李霞亲了张杰,王娟亲了张杰吗
70,filler_38,Patient,张伟,张伟,Push,Push,张敏,王静,张伟推了张敏.png,张伟推了王静吗.wav,不张伟推了张敏,张伟推了王静吗
71,filler_39,Agent,王芳,王静,Kick,Kick,王伟,王伟,王芳踢了王伟.png,王静踢了王伟吗.wav,不王芳踢了王伟,王静踢了王伟吗
72,filler_40,Verb,李燕,李燕,Push,Kick,王涛,王涛,李燕推了王涛.png,李燕踢了王涛吗.wav,不李燕推了王涛,李燕踢了王涛吗
