trial_id,filler_or_item_id,location_condition,agent_in_picture,agent_in_question,verb_in_picture,verb_in_question,patient_in_picture,patient_in_question,picture_file,question_file,answer_script,question_script
24,item_03,Control,Joey,Joey,Push,Push,Kerry,Kerry,JoeyIsPushingKerry.png,IsJoeyPushingKerry.wav,yes Joey is pushing Kerry,is Joey pushing Kerry
25,item_04,Agent,Kelly,Jenny,Pull,Pull,Judy,Judy,KellyIsPullingJudy.png,IsJennyPullingJudy.wav,no Kelly is pulling Judy,is Jenny pulling Judy
26,item_04,Agent,Kelly,Franny,Pull,Pull,Judy,Judy,KellyIsPullingJudy.png,IsFrannyPullingJudy.wav,no Kelly is pulling Judy,is Franny pulling Judy
27,item_04,Verb,Kelly,Kelly,Pull,Kick,Judy,Judy,KellyIsPullingJudy.png,IsKellyKickingJudy.wav,no Kelly is pulling Judy,is Kelly kicking Judy
28,item_04,Verb,Kelly,Kelly,Pull,Kick,Judy,Judy,KellyIsPullingJudy.png,IsKellyKickingJudy.wav,no Kelly is pulling Judy,is Kelly kicking Judy
29,item_04,Patient,Kelly,Kelly,Pull,Pull,Judy,Brandy,KellyIsPullingJudy.png,IsKellyPullingBrandy.wav,no Kelly is pulling Judy,is Kelly pulling Brandy
30,item_04,Patient,Kelly,Kelly,Pull,Pull,Judy,Carrie,KellyIsPullingJudy.png,IsKellyPullingCarrie.wav,no Kelly is pulling Judy,is Kelly pulling Carrie
31,item_04,Control,Kelly,Kelly,Pull,Pull,Judy,Judy,KellyIsPullingJudy.png,IsKellyPullingJudy.wav,yes Kelly is pulling Judy,is Kelly pulling Judy
32,item_04,Control,Kelly,Kelly,Pull,Pull,Judy,Judy,KellyIsPullingJudy.png,IsKellyPullingJudy.wav,yes Kelly is pulling Judy,is Kelly pulling Judy
33,filler_01,Agent,Vicky,Cindy,Pull,Pull,Penny,Penny,VickyIsPullingPenny.png,IsCindyPullingPenny.wav,no Vicky is pulling Penny,is Cindy pulling Penny
34,filler_02,Patient,Henry,Henry,Lift,Lift,Ronnie,Johnny,HenryIsLiftingRonnie.png,IsHenryLiftingJohnny.wav,no Henry is lifting Ronnie,is Henry lifting Johnny
35,filler_03,Agent,Sammy,Teddy,Push,Push,Mindy,Mindy,SammyIsPushingMindy.png,IsTeddyPushingMindy.wav,no Sammy is pushing Mindy,is Teddy pushing Mindy
36,filler_04,Verb,Brandy,Brandy,Kick,Kiss,Sammy,Sammy,BrandyIsKickingSammy.png,IsBrandyKissingSammy.wav,no Brandy is kicking Sammy,is Brandy kissing Sammy
37,filler_05,Agent,Sally,Betty,Kick,Kick,Timmy,Timmy,SallyIsKickingTimmy.png,IsBettyKickingTimmy.wav,no Sally is kicking Timmy,is Betty kicking Timmy
38,filler_06,Verb,Henry,Henry,Pull,Lift,Ollie,Ollie,HenryIsPullingOllie.png,IsHenryLiftingOllie.wav,no Henry is pulling Ollie,is Henry lifting Ollie
39,filler_07,Agent,Tracy,Cindy,Pull,Pull,Brandy,Brandy,TracyIsPullingBrandy.png,IsCindyPullingBrandy.wav,no Tracy is pulling Brandy,is Cindy pulling Brandy
40,filler_08,Agent,Chloe,Mindy,Kiss,Kiss,Kenny,Kenny,ChloeIsKissingKenny.png,IsMindyKissingKenny.wav,no Chloe is kissing Kenny,is Mindy kissing Kenny
41,filler_09,Patient,Nancy,Nancy,Kiss,Kiss,Danny,Harvey,NancyIsKissingDanny.png,IsNancyKissingHarvey.wav,no Nancy is kissing Danny,is Nancy kissing Harvey
42,filler_10,Agent,Mandy,Molly,Kick,Kick,Timmy,Timmy,MandyIsKickingTimmy.png,IsMollyKickingTimmy.wav,no Mandy is kicking Timmy,is Molly kicking Timmy
43,filler_11,Verb,Ronnie,Ronnie,Kiss,Push,Molly,Molly,RonnieIsKissingMolly.png,IsRonniePushingMolly.wav,no Ronnie is kissing Molly,is Ronnie pushing Molly
44,filler_12,Patient,Tracy,Tracy,Pull,Pull,Mindy,Franny,TracyIsPullingMindy.png,IsTracyPullingFranny.wav,no Tracy is pulling Mindy,is Tracy pulling Franny
45,filler_13,Agent,Davey,Harvey,Push,Push,Tracy,Tracy,DaveyIsPushingTracy.png,IsHarveyPushingTracy.wav,no Davey is pushing Tracy,is Harvey pushing Tracy
46,filler_14,Verb,Chloe,Chloe,Push,Kick,Jerry,Jerry,ChloeIsPushingJerry.png,IsChloeKickingJerry.wav,no Chloe is pushing Jerry,is Chloe kicking Jerry
47,filler_15,Verb,Laurie,Laurie,Kick,Poke,Sally,Sally,LaurieIsKickingSally.png,IsLauriePokingSally.wav,no Laurie is kicking Sally,is Laurie poking Sally
48,filler_16,Agent,Sammy,Percy,Push,Push,Hailey,Hailey,SammyIsPushingHailey.png,IsPercyPushingHailey.wav,no Sammy is pushing Hailey,is Percy pushing Hailey
49,filler_17,Patient,Lacey,Lacey,Pull,Pull,Carlie,Franny,LaceyIsPullingCarlie.png,IsLaceyPullingFranny.wav,no Lacey is pulling Carlie,is Lacey pulling Franny
50,filler_18,Agent,Vicky,Mandy,Poke,Poke,Molly,Molly,VickyIsPokingMolly.png,IsMandyPokingMolly.wav,no Vicky is poking Molly,is Mandy poking Molly
51,filler_19,Agent,Kenny,Henry,Push,Push,Tracy,Tracy,KennyIsPushingTracy.png,IsHenryPushingTracy.wav,no Kenny is pushing Tracy,is Henry pushing Tracy
52,filler_20,Agent,Johnny,Danny,Lift,Lift,Wally,Wally,JohnnyIsLiftingWally.png,IsDannyLiftingWally.wav,no Johnny is lifting Wally,is Danny lifting Wally
53,filler_21,Agent,Wally,Johnny,Push,Push,Carrie,Carrie,WallyIsPushingCarrie.png,IsJohnnyPushingCarrie.wav,no Wally is pushing Carrie,is Johnny pushing Carrie
54,filler_22,Verb,Lacey,Lacey,Push,Poke,Vicky,Vicky,LaceyIsPushingVicky.png,IsLaceyPokingVicky.wav,no Lacey is pushing Vicky,is Lacey poking Vicky
55,filler_23,Patient,Kenny,Kenny,Push,Push,Sally,Mindy,KennyIsPushingSally.png,IsKennyPushingMindy.wav,no Kenny is pushing Sally,is Kenny pushing Mindy
56,filler_24,Agent,Mindy,Jenny,Pull,Pull,Mandy,Mandy,MindyIsPullingMandy.png,IsJennyPullingMandy.wav,no Mindy is pulling Mandy,is Jenny pulling Mandy
57,filler_25,Verb,Jenny,Jenny,Push,Poke,Lilly,Lilly,JennyIsPushingLilly.png,IsJennyPokingLilly.wav,no Jenny is pushing Lilly,is Jenny poking Lilly
58,filler_26,Agent,Freddy,Ollie,Push,Push,Lacey,Lacey,FreddyIsPushingLacey.png,IsOlliePushingLacey.wav,no Freddy is pushing Lacey,is Ollie pushing Lacey
59,filler_27,Patient,Sally,Sally,Kick,Kick,Harvey,Ollie,SallyIsKickingHarvey.png,IsSallyKickingOllie.wav,no Sally is kicking Harvey,is Sally kicking Ollie
60,filler_28,Verb,Jenny,Jenny,Pull,Kick,Danny,Danny,JennyIsPullingDanny.png,IsJennyKickingDanny.wav,no Jenny is pulling Danny,is Jenny kicking Danny
61,filler_29,Patient,Nancy,Nancy,Kiss,Kiss,Jimmy,Ollie,NancyIsKissingJimmy.png,IsNancyKissingOllie.wav,no Nancy is kissing Jimmy,is Nancy kissing Ollie
62,filler_30,Agent,Brandy,Lilly,Pull,Pull,Betty,Betty,BrandyIsPullingBetty.png,IsLillyPullingBetty.wav,no Brandy is pulling Betty,is Lilly pulling Betty
63,filler_31,Agent,Sally,Chloe,Kick,Kick,Ronnie,Ronnie,SallyIsKickingRonnie.png,IsChloeKickingRonnie.wav,no Sally is kicking Ronnie,is Chloe kicking Ronnie
64,filler_32,Patient,Betty,Betty,Kick,Kick,Sammy,Harvey,BettyIsKickingSammy.png,IsBettyKickingHarvey.wav,no Betty is kicking Sammy,is Betty kicking Harvey
65,filler_33,Patient,Betty,Betty,Pull,Pull,Annie,Molly,BettyIsPullingAnnie.png,IsBettyPullingMolly.wav,no Betty is pulling Annie,is Betty pulling Molly
66,filler_34,Patient,Franny,Franny,Kick,Kick,Jimmy,Johnny,FrannyIsKickingJimmy.png,IsFrannyKickingJohnny.wav,no Franny is kicking Jimmy,is Franny kicking Johnny
67,filler_35,Agent,Lacey,Lilly,Kick,Kick,Percy,Percy,LaceyIsKickingPercy.png,IsLillyKickingPercy.wav,no Lacey is kicking Percy,is Lilly kicking Percy
68,filler_36,Verb,Vicky,Vicky,Lift,Kiss,Freddy,Freddy,VickyIsLiftingFreddy.png,IsVickyKissingFreddy.wav,no Vicky is lifting Freddy,is Vicky kissing Freddy
69,filler_37,Patient,Freddy,Freddy,Push,Push,Laurie,Molly,FreddyIsPushingLaurie.png,IsFreddyPushingMolly.wav,no Freddy is pushing Laurie,is Freddy pushing Molly
70,filler_38,Patient,Sally,Sally,Kick,Kick,Henry,Kenny,SallyIsKickingHenry.png,IsSallyKickingKenny.wav,no Sally is kicking Henry,is Sally kicking Kenny
71,filler_39,Patient,Brandy,Brandy,Kiss,Kiss,Ollie,Johnny,BrandyIsKissingOllie.png,IsBrandyKissingJohnny.wav,no Brandy is kissing Ollie,is Brandy kissing Johnny
72,filler_40,Patient,Chloe,Chloe,Kiss,Kiss,Wally,Kenny,ChloeIsKissingWally.png,IsChloeKissingKenny.wav,no Chloe is kissing Wally,is Chloe kissing Kenny
