trial_id,filler_or_item_id,location_condition,agent_in_picture,agent_in_question,verb_in_picture,verb_in_question,patient_in_picture,patient_in_question,picture_file,question_file,answer_script,question_script
24,filler_16,Agent,Kenny,Percy,Push,Push,Molly,Molly,KennyIsPushingMolly.png,IsPercyPushingMolly.wav,no Kenny is pushing Molly,is Percy pushing Molly
25,filler_17,Agent,Tori,Lacey,Pull,Pull,Tracy,Tracy,ToriIsPullingTracy.png,IsLaceyPullingTracy.wav,no Tori is pulling Tracy,is Lacey pulling Tracy
26,filler_18,Agent,Molly,Mandy,Poke,Poke,Lacey,Lacey,MollyIsPokingLacey.png,IsMandyPokingLacey.wav,no Molly is poking Lacey,is Mandy poking Lacey
27,filler_19,Agent,Harvey,Henry,Push,Push,Brandy,Brandy,HarveyIsPushingBrandy.png,IsHenryPushingBrandy.wav,no Harvey is pushing Brandy,is Henry pushing Brandy
28,filler_20,Agent,Kenny,Danny,Lift,Lift,Henry,Henry,KennyIsLiftingHenry.png,IsDannyLiftingHenry.wav,no Kenny is lifting Henry,is Danny lifting Henry
29,filler_21,Agent,Teddy,Johnny,Push,Push,Chloe,Chloe,TeddyIsPushingChloe.png,IsJohnnyPushingChloe.wav,no Teddy is pushing Chloe,is Johnny pushing Chloe
30,filler_22,Agent,Betty,Lacey,Poke,Poke,Brandy,Brandy,BettyIsPokingBrandy.png,IsLaceyPokingBrandy.wav,no Betty is poking Brandy,is Lacey poking Brandy
31,filler_23,Agent,Percy,Kenny,Push,Push,Tracy,Tracy,PercyIsPushingTracy.png,IsKennyPushingTracy.wav,no Percy is pushing Tracy,is Kenny pushing Tracy
32,filler_24,Agent,Vicky,Jenny,Pull,Pull,Vicky,Vicky,VickyIsPullingVicky.png,IsJennyPullingVicky.wav,no Vicky is pulling Vicky,is Jenny pulling Vicky
33,filler_25,Agent,Sally,Jenny,Poke,Poke,Mindy,Mindy,SallyIsPokingMindy.png,IsJennyPokingMindy.wav,no Sally is poking Mindy,is Jenny poking Mindy
34,filler_26,Agent,Sammy,Ollie,Push,Push,Hailey,Hailey,SammyIsPushingHailey.png,IsOlliePushingHailey.wav,no Sammy is pushing Hailey,is Ollie pushing Hailey
35,filler_27,Agent,Hailey,Sally,Kick,Kick,Harvey,Harvey,HaileyIsKickingHarvey.png,IsSallyKickingHarvey.wav,no Hailey is kicking Harvey,is Sally kicking Harvey
36,filler_28,Agent,Nancy,Jenny,Kick,Kick,Johnny,Johnny,NancyIsKickingJohnny.png,IsJennyKickingJohnny.wav,no Nancy is kicking Johnny,is Jenny kicking Johnny
37,filler_29,Agent,Annie,Nancy,Kiss,Kiss,Jimmy,Jimmy,AnnieIsKissingJimmy.png,IsNancyKissingJimmy.wav,no Annie is kissing Jimmy,is Nancy kissing Jimmy
38,filler_30,Agent,Cindy,Lilly,Pull,Pull,Brandy,Brandy,CindyIsPullingBrandy.png,IsLillyPullingBrandy.wav,no Cindy is pulling Brandy,is Lilly pulling Brandy
39,filler_31,Agent,Kylie,Chloe,Kick,Kick,Henry,Henry,KylieIsKickingHenry.png,IsChloeKickingHenry.wav,no Kylie is kicking Henry,is Chloe kicking Henry
40,filler_32,Agent,Franny,Betty,Kick,Kick,Danny,Danny,FrannyIsKickingDanny.png,IsBettyKickingDanny.wav,no Franny is kicking Danny,is Betty kicking Danny
41,filler_33,Agent,Molly,Betty,Pull,Pull,Carlie,Carlie,MollyIsPullingCarlie.png,IsBettyPullingCarlie.wav,no Molly is pulling Carlie,is Betty pulling Carlie
42,filler_34,Agent,Kylie,Franny,Kick,Kick,Jerry,Jerry,KylieIsKickingJerry.png,IsFrannyKickingJerry.wav,no Kylie is kicking Jerry,is Franny kicking Jerry
43,filler_35,Agent,Carrie,Lilly,Kick,Kick,Davey,Davey,CarrieIsKickingDavey.png,IsLillyKickingDavey.wav,no Carrie is kicking Davey,is Lilly kicking Davey
44,filler_36,Agent,Jenny,Vicky,Kiss,Kiss,Jimmy,Jimmy,JennyIsKissingJimmy.png,IsVickyKissingJimmy.wav,no Jenny is kissing Jimmy,is Vicky kissing Jimmy
45,filler_37,Agent,Teddy,Freddy,Push,Push,Brandy,Brandy,TeddyIsPushingBrandy.png,IsFreddyPushingBrandy.wav,no Teddy is pushing Brandy,is Freddy pushing Brandy
46,filler_38,Agent,Vicky,Sally,Kick,Kick,Ronnie,Ronnie,VickyIsKickingRonnie.png,IsSallyKickingRonnie.wav,no Vicky is kicking Ronnie,is Sally kicking Ronnie
47,filler_39,Agent,Lilly,Brandy,Kiss,Kiss,Jerry,Jerry,LillyIsKissingJerry.png,IsBrandyKissingJerry.wav,no Lilly is kissing Jerry,is Brandy kissing Jerry
48,filler_40,Agent,Lilly,Chloe,Kiss,Kiss,Sammy,Sammy,LillyIsKissingSammy.png,IsChloeKissingSammy.wav,no Lilly is kissing Sammy,is Chloe kissing Sammy
49,filler_41,Agent,Franny,Carlie,Pull,Pull,Mandy,Mandy,FrannyIsPullingMandy.png,IsCarliePullingMandy.wav,no Franny is pulling Mandy,is Carlie pulling Mandy
50,filler_42,Agent,Henry,Jerry,Lift,Lift,Timmy,Timmy,HenryIsLiftingTimmy.png,IsJerryLiftingTimmy.wav,no Henry is lifting Timmy,is Jerry lifting Timmy
51,filler_43,Agent,Lilly,Kylie,Poke,Poke,Mindy,Mindy,LillyIsPokingMindy.png,IsKyliePokingMindy.wav,no Lilly is poking Mindy,is Kylie poking Mindy
52,filler_44,Agent,Cindy,Brandy,Kick,Kick,Jerry,Jerry,CindyIsKickingJerry.png,IsBrandyKickingJerry.wav,no Cindy is kicking Jerry,is Brandy kicking Jerry
53,filler_45,Agent,Tracy,Franny,Kiss,Kiss,Percy,Percy,TracyIsKissingPercy.png,IsFrannyKissingPercy.wav,no Tracy is kissing Percy,is Franny kissing Percy
54,filler_46,Agent,Henry,Jimmy,Lift,Lift,Wally,Wally,HenryIsLiftingWally.png,IsJimmyLiftingWally.wav,no Henry is lifting Wally,is Jimmy lifting Wally
55,filler_47,Agent,Annie,Laurie,Pull,Pull,Tori,Tori,AnnieIsPullingTori.png,IsLauriePullingTori.wav,no Annie is pulling Tori,is Laurie pulling Tori
56,filler_48,Agent,Carrie,Hailey,Kick,Kick,Teddy,Teddy,CarrieIsKickingTeddy.png,IsHaileyKickingTeddy.wav,no Carrie is kicking Teddy,is Hailey kicking Teddy
57,filler_49,Agent,Lilly,Sally,Kick,Kick,Timmy,Timmy,LillyIsKickingTimmy.png,IsSallyKickingTimmy.wav,no Lilly is kicking Timmy,is Sally kicking Timmy
58,filler_50,Agent,Wally,Jimmy,Lift,Lift,Sammy,Sammy,WallyIsLiftingSammy.png,IsJimmyLiftingSammy.wav,no Wally is lifting Sammy,is Jimmy lifting Sammy
59,filler_51,Agent,Percy,Kenny,Push,Push,Cindy,Cindy,PercyIsPushingCindy.png,IsKennyPushingCindy.wav,no Percy is pushing Cindy,is Kenny pushing Cindy
60,filler_52,Agent,Tracy,Sally,Kiss,Kiss,Harvey,Harvey,TracyIsKissingHarvey.png,IsSallyKissingHarvey.wav,no Tracy is kissing Harvey,is Sally kissing Harvey
61,filler_53,Agent,Tracy,Carrie,Kick,Kick,Danny,Danny,TracyIsKickingDanny.png,IsCarrieKickingDanny.wav,no Tracy is kicking Danny,is Carrie kicking Danny
62,filler_54,Agent,Ollie,Teddy,Lift,Lift,Timmy,Timmy,OllieIsLiftingTimmy.png,IsTeddyLiftingTimmy.wav,no Ollie is lifting Timmy,is Teddy lifting Timmy
63,filler_55,Agent,Danny,Timmy,Push,Push,Mandy,Mandy,DannyIsPushingMandy.png,IsTimmyPushingMandy.wav,no Danny is pushing Mandy,is Timmy pushing Mandy
64,filler_56,Agent,Franny,Chloe,Poke,Poke,Brandy,Brandy,FrannyIsPokingBrandy.png,IsChloePokingBrandy.wav,no Franny is poking Brandy,is Chloe poking Brandy
65,filler_57,Agent,Freddy,Ollie,Push,Push,Lacey,Lacey,FreddyIsPushingLacey.png,IsOlliePushingLacey.wav,no Freddy is pushing Lacey,is Ollie pushing Lacey
66,filler_58,Agent,Cindy,Lacey,Kiss,Kiss,Sammy,Sammy,CindyIsKissingSammy.png,IsLaceyKissingSammy.wav,no Cindy is kissing Sammy,is Lacey kissing Sammy
67,filler_59,Control,Mindy,Mindy,Pull,Pull,Jenny,Jenny,MindyIsPullingJenny.png,IsMindyPullingJenny.wav,yes Mindy is pulling Jenny,is Mindy pulling Jenny
68,filler_60,Control,Freddy,Freddy,Lift,Lift,Percy,Percy,FreddyIsLiftingPercy.png,IsFreddyLiftingPercy.wav,yes Freddy is lifting Percy,is Freddy lifting Percy
69,filler_61,Control,Jilly,Jilly,Kick,Kick,Wally,Wally,JillyIsKickingWally.png,IsJillyKickingWally.wav,yes Jilly is kicking Wally,is Jilly kicking Wally
70,filler_62,Control,Mindy,Mindy,Poke,Poke,Cindy,Cindy,MindyIsPokingCindy.png,IsMindyPokingCindy.wav,yes Mindy is poking Cindy,is Mindy poking Cindy
71,filler_63,Control,Tori,Tori,Kiss,Kiss,Jerry,Jerry,ToriIsKissingJerry.png,IsToriKissingJerry.wav,yes Tori is kissing Jerry,is Tori kissing Jerry
72,filler_64,Control,Harvey,Harvey,Push,Push,Tracy,Tracy,HarveyIsPushingTracy.png,IsHarveyPushingTracy.wav,yes Harvey is pushing Tracy,is Harvey pushing Tracy
