,trial_id,worker_id,supposed_answer_transcript,auto_transcript,status,answer_files
196,2,A1F669OTXWIJW0,no Kimmy is kicking Tommy,now Kimmy's cooking time,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1F669OTXWIJW0_prosody_study_exp6_01_16_2020_trial_02.wav
321,2,AMV1E7FFPVAW4,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AMV1E7FFPVAW4_prosody_study_exp6_01_16_2020_trial_02.wav
815,2,A7ERZELTAMWL5,no Kimmy is kicking Tommy,Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A7ERZELTAMWL5_prosody_study_exp6_01_16_2020_trial_02.wav
322,2,A2ZNOMZ35LKY8Q,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_02.wav
301,2,A3GK9LWMSDH4P9,no Kimmy is kicking Tommy,no Brandy is kicking Johnny,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3GK9LWMSDH4P9_prosody_study_exp6_01_16_2020_trial_02.wav
777,2,A2653BIPJKEMRK,no Kimmy is kicking Tommy,no Kami is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2653BIPJKEMRK_prosody_study_exp6_01_16_2020_trial_02.wav
28,2,A1EJ4HA4K85PBJ,no Kimmy is kicking Tommy,no Kimmy's kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1EJ4HA4K85PBJ_prosody_study_exp6_01_16_2020_trial_02.wav
499,2,AKVDY8OXNMQED,no Kimmy is kicking Tommy,no give me ass kicking time,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_02.wav
926,2,A2FBT0BSFOV91D,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_02.wav
298,2,A3CTXNQ2GXIQSP,no Kimmy is kicking Tommy,no Timmy is kicking commie,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_02.wav
229,2,A21SIPO89DP66I,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A21SIPO89DP66I_prosody_study_exp6_01_16_2020_trial_02.wav
710,2,A1PF01FF85HUY4,no Kimmy is kicking Tommy,no Kimi Spica,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1PF01FF85HUY4_prosody_study_exp6_01_16_2020_trial_02.wav
438,2,A1CY7IOJ9YH136,no Kimmy is kicking Tommy,no Jimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1CY7IOJ9YH136_prosody_study_exp6_01_16_2020_trial_02.wav
508,2,A2H6K1XIK4LY7O,no Kimmy is kicking Tommy,no chemistry,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2H6K1XIK4LY7O_prosody_study_exp6_01_16_2020_trial_02.wav
304,3,A610SH5RY1NG1,no Kimmy is kicking Tommy,Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A610SH5RY1NG1_prosody_study_exp6_01_16_2020_trial_03.wav
825,3,A2653BIPJKEMRK,no Kimmy is kicking Tommy,no Kami is picking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2653BIPJKEMRK_prosody_study_exp6_01_16_2020_trial_03.wav
208,3,A21SIPO89DP66I,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A21SIPO89DP66I_prosody_study_exp6_01_16_2020_trial_03.wav
465,3,A1CY7IOJ9YH136,no Kimmy is kicking Tommy,no Jimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1CY7IOJ9YH136_prosody_study_exp6_01_16_2020_trial_03.wav
100,3,A2RLP55YS6CQIW,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2RLP55YS6CQIW_prosody_study_exp6_01_16_2020_trial_03.wav
342,3,A2ZNOMZ35LKY8Q,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_03.wav
256,3,A3CTXNQ2GXIQSP,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_03.wav
524,3,AKVDY8OXNMQED,no Kimmy is kicking Tommy,no Kimi is kicking Tom,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_03.wav
339,3,AMV1E7FFPVAW4,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AMV1E7FFPVAW4_prosody_study_exp6_01_16_2020_trial_03.wav
118,3,A22T69YW4WUANF,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A22T69YW4WUANF_prosody_study_exp6_01_16_2020_trial_03.wav
921,3,A2FBT0BSFOV91D,no Kimmy is kicking Tommy,no Kami is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_03.wav
516,3,A2H6K1XIK4LY7O,no Kimmy is kicking Tommy,no Kimi,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2H6K1XIK4LY7O_prosody_study_exp6_01_16_2020_trial_03.wav
253,3,A3GK9LWMSDH4P9,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3GK9LWMSDH4P9_prosody_study_exp6_01_16_2020_trial_03.wav
786,3,A7ERZELTAMWL5,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A7ERZELTAMWL5_prosody_study_exp6_01_16_2020_trial_03.wav
162,3,A161AJDHLJVCLZ,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_03.wav
573,3,A32JEH06T23HDF,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_03.wav
756,3,A3SD02HCW68EUL,no Kimmy is kicking Tommy,no Kimi Spica,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3SD02HCW68EUL_prosody_study_exp6_01_16_2020_trial_03.wav
103,3,A2TI9CGVG147MZ,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2TI9CGVG147MZ_prosody_study_exp6_01_16_2020_trial_03.wav
724,3,AGRKG3YT3KMD8,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AGRKG3YT3KMD8_prosody_study_exp6_01_16_2020_trial_03.wav
240,3,A1F669OTXWIJW0,no Kimmy is kicking Tommy,no Kimmy's kicking Tom,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1F669OTXWIJW0_prosody_study_exp6_01_16_2020_trial_03.wav
62,3,A2V4DP31BEVABF,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2V4DP31BEVABF_prosody_study_exp6_01_16_2020_trial_03.wav
46,3,A36DK84J5YJ942,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A36DK84J5YJ942_prosody_study_exp6_01_16_2020_trial_03.wav
33,3,A1EJ4HA4K85PBJ,no Kimmy is kicking Tommy,no Kimmy's kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1EJ4HA4K85PBJ_prosody_study_exp6_01_16_2020_trial_03.wav
5,3,A2PXJTMWGUE5DC,no Kimmy is kicking Tommy,no Kimi is taking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2PXJTMWGUE5DC_prosody_study_exp6_01_16_2020_trial_03.wav
414,3,A1F2VHKMDWEA2X,no Kimmy is kicking Tommy,no kidney is chicken Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1F2VHKMDWEA2X_prosody_study_exp6_01_16_2020_trial_03.wav
569,3,A3LRNF13ZZ3V4D,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3LRNF13ZZ3V4D_prosody_study_exp6_01_16_2020_trial_03.wav
392,3,A35UT5CBNL7FTD,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A35UT5CBNL7FTD_prosody_study_exp6_01_16_2020_trial_03.wav
546,3,A3JLE2LJ5I17E2,no Kimmy is kicking Tommy,give me a second,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3JLE2LJ5I17E2_prosody_study_exp6_01_16_2020_trial_03.wav
662,3,A1PF01FF85HUY4,no Kimmy is kicking Tommy,no Kimi speaking tell me,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1PF01FF85HUY4_prosody_study_exp6_01_16_2020_trial_03.wav
361,4,A610SH5RY1NG1,no Kimmy is kicking Tommy,no chemicals kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A610SH5RY1NG1_prosody_study_exp6_01_16_2020_trial_04.wav
708,4,A3JLE2LJ5I17E2,no Kimmy is kicking Tommy,no Kimi spica Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3JLE2LJ5I17E2_prosody_study_exp6_01_16_2020_trial_04.wav
20,4,A161AJDHLJVCLZ,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_04.wav
318,4,A1CY7IOJ9YH136,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1CY7IOJ9YH136_prosody_study_exp6_01_16_2020_trial_04.wav
882,4,AGRKG3YT3KMD8,no Kimmy is kicking Tommy,no Timmy is kicking dummy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AGRKG3YT3KMD8_prosody_study_exp6_01_16_2020_trial_04.wav
138,4,A36DK84J5YJ942,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A36DK84J5YJ942_prosody_study_exp6_01_16_2020_trial_04.wav
411,4,A3CTXNQ2GXIQSP,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_04.wav
182,4,A2PXJTMWGUE5DC,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2PXJTMWGUE5DC_prosody_study_exp6_01_16_2020_trial_04.wav
245,4,A2V4DP31BEVABF,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2V4DP31BEVABF_prosody_study_exp6_01_16_2020_trial_04.wav
681,4,A32JEH06T23HDF,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_04.wav
803,4,A2FBT0BSFOV91D,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_04.wav
153,4,A1EJ4HA4K85PBJ,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1EJ4HA4K85PBJ_prosody_study_exp6_01_16_2020_trial_04.wav
688,4,A3LRNF13ZZ3V4D,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3LRNF13ZZ3V4D_prosody_study_exp6_01_16_2020_trial_04.wav
387,4,A3D9DWZK2IS3RE,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3D9DWZK2IS3RE_prosody_study_exp6_01_16_2020_trial_04.wav
187,4,A22T69YW4WUANF,no Kimmy is kicking Tommy,Justinian sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A22T69YW4WUANF_prosody_study_exp6_01_16_2020_trial_04.wav
271,4,A35UT5CBNL7FTD,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A35UT5CBNL7FTD_prosody_study_exp6_01_16_2020_trial_04.wav
856,4,A3SD02HCW68EUL,no Kimmy is kicking Tommy,no he needs to see Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3SD02HCW68EUL_prosody_study_exp6_01_16_2020_trial_04.wav
71,4,A1F669OTXWIJW0,no Kimmy is kicking Tommy,no Kami is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1F669OTXWIJW0_prosody_study_exp6_01_16_2020_trial_04.wav
610,4,AKVDY8OXNMQED,no Kimmy is kicking Tommy,Noemi is kicking,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_04.wav
436,4,A2ZNOMZ35LKY8Q,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_04.wav
895,4,A2653BIPJKEMRK,no Kimmy is kicking Tommy,yes Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2653BIPJKEMRK_prosody_study_exp6_01_16_2020_trial_04.wav
102,4,A21SIPO89DP66I,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A21SIPO89DP66I_prosody_study_exp6_01_16_2020_trial_04.wav
938,4,A7ERZELTAMWL5,no Kimmy is kicking Tommy,no-kill he's kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A7ERZELTAMWL5_prosody_study_exp6_01_16_2020_trial_04.wav
417,4,A3GK9LWMSDH4P9,no Kimmy is kicking Tommy,yes Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3GK9LWMSDH4P9_prosody_study_exp6_01_16_2020_trial_04.wav
