participant,studyName,studyNameNah,expId,month,date,year,trialNah,trialId,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
debugajWZM,prosody,study,exp13,04,15,2020,trial,02,踢,踢,2,0.230,0,0.230,2.6025,193.715,211.50,0.015,175.00,0.179,208.144,--undefined--,--undefined--,179.674,56.246,66.912
debugajWZM,prosody,study,exp13,04,15,2020,trial,02,了,了,2,0.120,0,0.120,2.8325,155.323,176.33,0,76.73,0.120,173.396,170.164,162.175,115.557,63.083,65.895
debugajWZM,prosody,study,exp13,04,15,2020,trial,02,王,王,3,0.240,0,0.240,2.9525,107.708,145.66,0.240,75.15,0.039,75.813,--undefined--,137.560,145.508,58.532,63.383
debugajWZM,prosody,study,exp13,04,15,2020,trial,02,刚,刚,3,0.300,0,0.300,3.1925,152.631,167.20,0.038,145.66,0,153.450,149.510,154.909,152.670,54.514,61.690
debugajWZM,prosody,study,exp13,04,15,2020,trial,02,sp,sp,0,1.930,0,1.930,3.4925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.172,34.780
debugajWZM,prosody,study,exp13,04,15,2020,trial,03,sp,sp,1,0.370,0,0.370,0.0125,205.933,205.93,0.012,205.93,0.012,205.933,--undefined--,--undefined--,--undefined--,23.783,46.199
debugajWZM,prosody,study,exp13,04,15,2020,trial,03,不,不,2,0.260,0,0.260,0.3825,204.905,227.72,0.052,179.70,0.260,221.686,221.036,205.963,183.019,65.079,75.140
debugajWZM,prosody,study,exp13,04,15,2020,trial,03,李,李,2,0.540,0,0.540,0.6425,109.969,181.55,0.010,75.80,0.407,171.720,93.684,78.296,95.073,61.803,65.168
debugajWZM,prosody,study,exp13,04,15,2020,trial,03,sp,sp,1,0.700,0,0.700,1.1825,177.471,204.47,0.156,167.50,0.138,176.553,191.071,--undefined--,--undefined--,31.215,60.091
debugajWZM,prosody,study,exp13,04,15,2020,trial,03,踢,踢,2,0.260,0,0.260,1.8825,230.832,240.89,0.152,212.26,0.174,--undefined--,--undefined--,226.648,233.934,53.815,68.044
debugajWZM,prosody,study,exp13,04,15,2020,trial,03,了,了,2,0.100,0,0.100,2.1425,200.214,228.94,0,162.89,0.100,221.774,210.684,195.198,173.201,66.775,70.867
debugajWZM,prosody,study,exp13,04,15,2020,trial,03,王,王,3,0.260,0,0.260,2.2425,133.307,189.83,0.236,66.99,0.037,115.825,78.443,95.469,180.092,59.715,63.933
debugajWZM,prosody,study,exp13,04,15,2020,trial,03,刚,刚,3,0.270,0,0.270,2.5025,153.808,189.20,0.002,76.66,0.042,105.231,173.920,162.965,165.538,53.018,60.625
debugajWZM,prosody,study,exp13,04,15,2020,trial,03,sp,sp,0,0.240,0,0.240,2.7725,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,27.244,38.160
debugajWZM,prosody,study,exp13,04,15,2020,trial,04,sp,sp,1,0.690,0,0.690,0.0125,225.242,235.66,0.570,211.12,0.010,211.121,--undefined--,--undefined--,229.950,34.065,44.250
debugajWZM,prosody,study,exp13,04,15,2020,trial,04,不,不,2,0.270,0,0.270,0.7025,211.286,234.30,0.060,179.27,0.270,232.267,227.112,209.480,193.362,63.657,71.295
debugajWZM,prosody,study,exp13,04,15,2020,trial,04,李,李,2,0.320,0,0.320,0.9725,167.820,179.64,0.027,162.14,0.209,175.568,166.644,163.573,165.495,60.544,64.326
debugajWZM,prosody,study,exp13,04,15,2020,trial,04,踢,踢,2,0.390,0,0.390,1.2925,193.358,228.32,0.320,156.93,0.111,177.060,163.406,--undefined--,221.701,56.424,70.447
debugajWZM,prosody,study,exp13,04,15,2020,trial,04,了,了,2,0.110,0,0.110,1.6825,203.506,216.99,0.010,180.36,0.110,216.139,210.381,200.422,187.082,64.277,69.169
debugajWZM,prosody,study,exp13,04,15,2020,trial,04,王,王,3,0.270,0,0.270,1.7925,109.855,180.36,0,71.08,0.085,171.370,93.812,79.336,81.107,57.586,61.620
debugajWZM,prosody,study,exp13,04,15,2020,trial,04,刚,刚,3,0.270,0,0.270,2.0625,163.528,177.56,0.270,82.53,0,152.466,163.290,163.501,167.854,52.921,59.881
debugajWZM,prosody,study,exp13,04,15,2020,trial,04,sp,sp,0,0.070,0,0.070,2.3325,166.920,177.18,0,162.42,0.040,172.648,163.702,162.502,--undefined--,43.273,45.598
debugajWZM,prosody,study,exp13,04,15,2020,trial,05,sp,sp,1,0.590,0,0.590,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,20.481,45.814
debugajWZM,prosody,study,exp13,04,15,2020,trial,05,不,不,2,0.350,0,0.350,0.6025,177.861,247.63,0.062,86.94,0.242,235.648,214.718,107.758,--undefined--,57.208,73.136
debugajWZM,prosody,study,exp13,04,15,2020,trial,05,sp,sp,1,0.440,0,0.440,0.9525,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,21.480,30.141
debugajWZM,prosody,study,exp13,04,15,2020,trial,05,李,李,2,0.470,0,0.470,1.3925,185.826,212.25,0.075,171.97,0.252,201.276,177.850,177.911,191.069,61.359,66.844
debugajWZM,prosody,study,exp13,04,15,2020,trial,05,踢,踢,2,0.370,0,0.370,1.8625,199.355,262.04,0.326,122.37,0.292,192.730,--undefined--,--undefined--,201.461,51.988,70.679
debugajWZM,prosody,study,exp13,04,15,2020,trial,05,了,了,2,0.090,0,0.090,2.2325,175.742,237.85,0,94.10,0.090,228.712,219.411,158.395,96.450,67.134,70.415
debugajWZM,prosody,study,exp13,04,15,2020,trial,05,王,王,3,0.290,0,0.290,2.3225,83.080,94.10,0,78.59,0.147,90.749,81.930,79.842,79.796,60.228,66.521
debugajWZM,prosody,study,exp13,04,15,2020,trial,05,刚,刚,3,0.320,0,0.320,2.6125,114.942,172.93,0.218,78.52,0.003,80.466,80.541,151.222,167.449,52.472,61.990
debugajWZM,prosody,study,exp13,04,15,2020,trial,05,sp,sp,0,0.870,0,0.870,2.9325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,20.158,24.830
debugajWZM,prosody,study,exp13,04,15,2020,trial,06,sp,sp,1,0.550,0,0.550,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,24.363,44.769
debugajWZM,prosody,study,exp13,04,15,2020,trial,06,不,不,2,0.340,0,0.340,0.5625,181.862,253.52,0.070,70.80,0.305,252.491,217.118,189.631,121.881,60.077,71.588
debugajWZM,prosody,study,exp13,04,15,2020,trial,06,李,李,2,0.450,0,0.450,0.9025,153.662,197.12,0.423,76.39,0.009,128.995,160.019,154.022,167.228,60.704,64.770
debugajWZM,prosody,study,exp13,04,15,2020,trial,06,踢,踢,2,0.250,0,0.250,1.3525,192.967,203.61,0.200,180.53,0.035,186.077,--undefined--,--undefined--,198.512,53.169,67.101
debugajWZM,prosody,study,exp13,04,15,2020,trial,06,了,了,2,0.090,0,0.090,1.6025,185.872,192.50,0.022,172.88,0.090,191.643,190.492,183.906,177.447,63.168,65.774
debugajWZM,prosody,study,exp13,04,15,2020,trial,06,王,王,3,0.300,0,0.300,1.6925,162.230,175.15,0.053,152.51,0.162,168.594,160.535,154.756,165.033,58.633,63.526
debugajWZM,prosody,study,exp13,04,15,2020,trial,06,刚,刚,3,0.340,0,0.340,1.9925,186.449,195.06,0.282,169.37,0.010,174.621,184.101,187.976,192.528,55.720,60.297
debugajWZM,prosody,study,exp13,04,15,2020,trial,06,sp,sp,0,0.210,0,0.210,2.3325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.046,33.433
debugajWZM,prosody,study,exp13,04,15,2020,trial,07,sp,sp,1,1.010,0,1.010,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,24.267,54.981
debugajWZM,prosody,study,exp13,04,15,2020,trial,07,对,对,4,0.270,0,0.270,1.0225,189.001,238.18,0.058,156.08,0.238,234.635,213.473,178.902,164.994,61.377,72.141
debugajWZM,prosody,study,exp13,04,15,2020,trial,07,李,李,2,0.420,0,0.420,1.2925,122.330,193.78,0.419,77.20,0.268,165.225,109.036,78.874,136.187,60.002,63.860
debugajWZM,prosody,study,exp13,04,15,2020,trial,07,踢,踢,2,0.260,0,0.260,1.7125,200.554,218.34,0.198,176.08,0.029,183.098,--undefined--,218.344,214.375,54.910,69.676
debugajWZM,prosody,study,exp13,04,15,2020,trial,07,了,了,2,0.100,0,0.100,1.9725,199.523,209.73,0,181.47,0.100,209.061,205.148,196.791,187.091,66.138,69.103
debugajWZM,prosody,study,exp13,04,15,2020,trial,07,王,王,3,0.280,0,0.280,2.0725,115.804,181.47,0,73.63,0.043,140.066,118.262,79.460,112.568,59.735,64.365
debugajWZM,prosody,study,exp13,04,15,2020,trial,07,刚,刚,3,0.310,0,0.310,2.3525,165.484,172.46,0.241,161.48,0.096,164.696,162.783,165.487,169.303,54.646,61.572
debugajWZM,prosody,study,exp13,04,15,2020,trial,07,sp,sp,0,0.440,0,0.440,2.6625,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,24.178,34.487
debugajWZM,prosody,study,exp13,04,15,2020,trial,08,sp,sp,1,0.570,0,0.570,0.0125,138.433,138.43,0.009,138.43,0.009,138.433,--undefined--,--undefined--,--undefined--,25.389,45.536
debugajWZM,prosody,study,exp13,04,15,2020,trial,08,对,对,4,0.310,0,0.310,0.5825,184.982,248.54,0.059,149.62,0.297,235.231,205.422,174.765,159.260,60.360,70.830
debugajWZM,prosody,study,exp13,04,15,2020,trial,08,李,李,2,0.450,0,0.450,0.8925,107.886,189.69,0.449,70.81,0.324,92.327,78.860,83.542,174.050,58.313,61.136
debugajWZM,prosody,study,exp13,04,15,2020,trial,08,踢,踢,2,0.210,0,0.210,1.3425,130.932,188.59,0,94.39,0.206,182.187,--undefined--,--undefined--,97.715,50.208,61.833
debugajWZM,prosody,study,exp13,04,15,2020,trial,08,了,了,2,0.070,0,0.070,1.5525,129.008,195.42,0.053,83.73,0.034,97.278,96.216,140.423,182.115,62.316,64.332
debugajWZM,prosody,study,exp13,04,15,2020,trial,08,王,王,3,0.380,0,0.380,1.6225,170.639,185.74,0.329,163.03,0.151,172.825,164.167,168.816,179.098,53.964,63.045
debugajWZM,prosody,study,exp13,04,15,2020,trial,08,刚,刚,3,0.320,0,0.320,2.0025,189.965,197.96,0.069,185.85,0.282,195.833,190.232,188.844,189.445,51.881,61.616
debugajWZM,prosody,study,exp13,04,15,2020,trial,08,sp,sp,0,0.640,0,0.640,2.3225,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.221,28.328
debugajWZM,prosody,study,exp13,04,15,2020,trial,09,sp,sp,1,0.440,0,0.440,0.0125,137.742,138.77,0.010,135.97,0.030,137.742,--undefined--,--undefined--,--undefined--,30.957,53.552
debugajWZM,prosody,study,exp13,04,15,2020,trial,09,不,不,2,0.240,0,0.240,0.4525,204.276,233.09,0.070,177.36,0.236,--undefined--,223.956,204.668,185.692,59.079,70.764
debugajWZM,prosody,study,exp13,04,15,2020,trial,09,张,张,3,0.240,0,0.240,0.6925,225.900,250.27,0.240,178.94,0,189.433,220.975,226.565,242.234,61.900,68.636
debugajWZM,prosody,study,exp13,04,15,2020,trial,09,悦,悦,2,0.140,0,0.140,0.9325,218.415,250.14,0,182.10,0.140,247.308,231.931,205.808,188.612,63.637,65.803
debugajWZM,prosody,study,exp13,04,15,2020,trial,09,亲,亲,3,0.210,0,0.210,1.0725,183.643,194.41,0.150,179.52,0.010,180.368,--undefined--,192.402,182.385,51.890,60.918
debugajWZM,prosody,study,exp13,04,15,2020,trial,09,了,了,2,0.100,0,0.100,1.2825,152.160,179.93,0,82.05,0.097,179.538,176.850,165.975,86.276,58.990,60.071
debugajWZM,prosody,study,exp13,04,15,2020,trial,09,王,王,3,0.240,0,0.240,1.3825,102.361,171.28,0.200,75.85,0.180,81.297,79.490,79.487,159.659,56.773,58.503
debugajWZM,prosody,study,exp13,04,15,2020,trial,09,平,平,2,0.270,0,0.270,1.6225,133.199,202.90,0.136,67.06,0.174,161.424,185.743,128.321,85.129,48.052,55.962
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,sp,sp,1,0.600,0,0.600,0.0125,206.223,206.34,0.022,206.10,0.012,206.223,--undefined--,--undefined--,--undefined--,25.634,50.768
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,不,不,2,0.280,0,0.280,0.6125,190.573,238.64,0.042,158.99,0.205,222.042,200.099,169.053,159.653,58.455,70.944
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,sp,sp,1,0.030,0,0.030,0.8925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,37.361,38.702
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,张,张,3,0.230,0,0.230,0.9225,224.501,250.80,0.069,213.78,0.139,242.416,229.168,215.315,228.779,60.826,69.118
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,悦,悦,2,0.220,0,0.220,1.1525,220.021,253.40,0.053,159.57,0.210,249.275,247.723,210.910,172.175,63.637,66.994
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,亲,亲,3,0.180,0,0.180,1.3725,180.032,196.67,0.119,167.14,0.022,169.018,--undefined--,193.611,178.038,51.634,59.615
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,了,了,2,0.090,0,0.090,1.5525,166.481,174.67,0,156.81,0.090,173.350,170.071,164.258,158.246,58.933,59.563
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,王,王,3,0.230,0,0.230,1.6425,130.723,183.69,0.152,78.56,0.082,156.556,79.998,131.781,163.728,55.539,59.058
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,平,平,3,0.260,0,0.260,1.8725,159.406,207.62,0.122,75.41,0.152,172.940,206.772,77.051,167.298,47.732,57.147
debugajWZM,prosody,study,exp13,04,15,2020,trial,10,sp,sp,0,0.230,0,0.230,2.1325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.081,40.931
debugajWZM,prosody,study,exp13,04,15,2020,trial,11,sp,sp,1,0.620,0,0.620,0.0125,213.309,213.31,0.012,213.31,0.012,213.309,--undefined--,--undefined--,--undefined--,23.646,43.773
debugajWZM,prosody,study,exp13,04,15,2020,trial,11,不,不,2,0.320,0,0.320,0.6325,201.316,225.78,0.062,172.36,0.312,221.711,214.261,202.499,181.381,60.306,71.785
debugajWZM,prosody,study,exp13,04,15,2020,trial,11,张,张,3,0.300,0,0.300,0.9525,205.122,243.16,0.112,164.08,0.024,171.550,224.101,210.318,214.714,59.332,66.022
debugajWZM,prosody,study,exp13,04,15,2020,trial,11,悦,悦,2,0.330,0,0.330,1.2525,179.171,217.96,0.016,82.91,0.205,214.867,192.183,114.588,--undefined--,63.131,68.350
debugajWZM,prosody,study,exp13,04,15,2020,trial,11,亲,亲,3,0.350,0,0.350,1.5825,209.472,223.64,0.221,203.31,0.267,--undefined--,--undefined--,216.063,205.308,54.670,66.283
debugajWZM,prosody,study,exp13,04,15,2020,trial,11,了,了,4,0.190,0,0.190,1.9325,161.767,203.77,0,80.90,0.171,201.606,194.231,168.175,83.056,63.040,65.008
debugajWZM,prosody,study,exp13,04,15,2020,trial,11,王,王,3,0.280,0,0.280,2.1225,139.023,194.72,0.280,78.92,0.053,80.650,124.724,165.898,182.777,58.433,64.490
debugajWZM,prosody,study,exp13,04,15,2020,trial,11,平,平,3,0.440,0,0.440,2.4025,193.124,242.41,0.296,159.62,0.355,195.611,179.580,201.863,189.190,49.191,58.097
debugajWZM,prosody,study,exp13,04,15,2020,trial,11,sp,sp,0,0.680,0,0.680,2.8425,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.433,27.271
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,sp,sp,1,0.750,0,0.750,0.0125,138.212,139.32,0.011,137.10,0.021,138.212,--undefined--,--undefined--,--undefined--,22.493,45.335
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,不,不,2,0.330,0,0.330,0.7625,193.308,231.32,0.061,155.86,0.271,226.871,213.464,179.448,164.502,57.664,73.504
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,sp,sp,1,0.490,0,0.490,1.0925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,24.431,35.369
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,张,张,3,0.270,0,0.270,1.5825,255.166,272.64,0.270,245.42,0.144,--undefined--,247.244,248.735,264.979,59.937,68.805
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,悦,悦,2,0.230,0,0.230,1.8525,229.353,274.53,0.014,176.01,0.202,271.777,252.880,202.949,177.303,60.024,66.331
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,亲,亲,3,0.240,0,0.240,2.0825,234.408,239.14,0.169,232.19,0.202,--undefined--,--undefined--,237.151,233.319,53.645,65.683
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,了,了,4,0.210,0,0.210,2.3225,213.318,236.84,0.024,177.98,0.210,236.333,227.881,205.199,183.860,64.028,67.324
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,王,王,3,0.270,0,0.270,2.5325,158.819,199.94,0.262,87.34,0.181,173.219,161.742,88.354,170.646,57.767,63.411
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,平,平,3,0.390,0,0.390,2.8025,191.189,226.30,0.157,169.34,0.184,192.836,193.502,189.894,190.381,49.953,58.159
debugajWZM,prosody,study,exp13,04,15,2020,trial,12,sp,sp,0,0.750,0,0.750,3.1925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,21.080,31.575
debugajWZM,prosody,study,exp13,04,15,2020,trial,13,sp,sp,1,0.480,0,0.480,0.0125,138.608,139.48,0.038,137.74,0.048,138.608,--undefined--,--undefined--,--undefined--,33.637,54.966
debugajWZM,prosody,study,exp13,04,15,2020,trial,13,不,不,2,0.260,0,0.260,0.4925,196.085,227.47,0.078,158.58,0.260,--undefined--,220.145,194.575,176.555,60.794,74.156
debugajWZM,prosody,study,exp13,04,15,2020,trial,13,张,张,3,0.230,0,0.230,0.7525,194.608,209.23,0.226,153.66,0.005,163.835,198.372,194.924,205.254,60.471,65.720
debugajWZM,prosody,study,exp13,04,15,2020,trial,13,悦,悦,2,0.170,0,0.170,0.9825,193.414,209.11,0,167.28,0.170,207.746,200.840,187.504,177.566,63.017,65.549
debugajWZM,prosody,study,exp13,04,15,2020,trial,13,亲,亲,3,0.210,0,0.210,1.1525,191.891,217.43,0.138,168.39,0,170.537,--undefined--,210.190,188.757,52.283,61.311
debugajWZM,prosody,study,exp13,04,15,2020,trial,13,了,了,4,0.150,0,0.150,1.3625,174.670,186.77,0,162.16,0.141,184.764,180.006,171.019,162.892,61.664,64.024
debugajWZM,prosody,study,exp13,04,15,2020,trial,13,王,王,3,0.270,0,0.270,1.5125,140.515,201.62,0.257,75.21,0.122,162.178,78.163,130.825,193.482,60.265,65.907
debugajWZM,prosody,study,exp13,04,15,2020,trial,13,平,平,3,0.320,0,0.320,1.7825,164.456,205.00,0.206,79.40,0.155,184.836,80.096,168.448,170.822,49.842,57.162
debugajWZM,prosody,study,exp13,04,15,2020,trial,13,sp,sp,0,0.350,0,0.350,2.1025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,25.417,38.954
debugajWZM,prosody,study,exp13,04,15,2020,trial,14,sp,sp,1,1.120,0,1.120,0.0125,209.568,211.20,0.009,207.94,0.019,209.568,--undefined--,--undefined--,--undefined--,20.005,45.620
debugajWZM,prosody,study,exp13,04,15,2020,trial,14,不,不,2,0.270,0,0.270,1.1325,173.678,211.37,0.085,76.46,0.233,209.976,206.987,184.579,116.569,59.615,73.173
debugajWZM,prosody,study,exp13,04,15,2020,trial,14,张,张,3,0.230,0,0.230,1.4025,186.139,210.60,0.204,85.64,0.027,85.804,206.008,207.138,210.092,58.680,65.628
debugajWZM,prosody,study,exp13,04,15,2020,trial,14,悦,悦,2,0.180,0,0.180,1.6325,198.625,209.94,0,180.90,0.124,209.214,203.193,186.256,184.020,60.875,63.123
debugajWZM,prosody,study,exp13,04,15,2020,trial,14,亲,亲,3,0.240,0,0.240,1.8125,199.677,219.75,0.149,187.94,0.009,196.149,--undefined--,210.744,194.139,53.635,63.426
debugajWZM,prosody,study,exp13,04,15,2020,trial,14,了,了,2,0.080,0,0.080,2.0525,184.067,194.42,0,169.59,0.080,193.351,189.072,181.241,172.604,62.362,63.402
debugajWZM,prosody,study,exp13,04,15,2020,trial,14,王,王,3,0.320,0,0.320,2.1325,128.221,186.78,0.286,77.77,0.179,165.949,79.553,82.562,171.264,56.311,60.839
debugajWZM,prosody,study,exp13,04,15,2020,trial,14,平,平,3,0.370,0,0.370,2.4525,166.643,191.82,0.311,156.57,0.238,170.817,166.407,157.926,177.202,49.580,58.361
debugajWZM,prosody,study,exp13,04,15,2020,trial,14,sp,sp,0,0.140,0,0.140,2.8225,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,37.343,42.003
debugajWZM,prosody,study,exp13,04,15,2020,trial,15,sp,sp,1,0.540,0,0.540,0.0125,136.427,138.03,0.011,134.83,0.021,136.427,--undefined--,--undefined--,--undefined--,32.624,45.985
debugajWZM,prosody,study,exp13,04,15,2020,trial,15,对,对,4,0.230,0,0.230,0.5525,186.043,203.39,0.086,174.18,0.152,--undefined--,199.994,181.736,180.365,58.862,68.532
debugajWZM,prosody,study,exp13,04,15,2020,trial,15,张,张,3,0.200,0,0.200,0.7825,207.963,212.19,0.061,204.28,0.096,--undefined--,207.012,206.957,209.815,60.741,66.060
debugajWZM,prosody,study,exp13,04,15,2020,trial,15,悦,悦,2,0.120,0,0.120,0.9825,196.870,207.01,0,188.20,0.111,204.603,198.879,194.107,189.891,62.565,63.456
debugajWZM,prosody,study,exp13,04,15,2020,trial,15,亲,亲,3,0.240,0,0.240,1.1025,196.819,211.22,0.151,189.71,0,191.636,--undefined--,208.079,193.444,53.924,62.342
debugajWZM,prosody,study,exp13,04,15,2020,trial,15,了,了,2,0.060,0,0.060,1.3425,188.109,192.88,0,177.79,0.060,192.423,191.171,187.365,181.479,61.941,62.468
debugajWZM,prosody,study,exp13,04,15,2020,trial,15,王,王,3,0.270,0,0.270,1.4025,106.046,186.77,0.270,78.77,0.219,125.467,--undefined--,83.378,105.783,57.643,60.537
debugajWZM,prosody,study,exp13,04,15,2020,trial,15,平,平,3,0.360,0,0.360,1.6725,185.525,224.09,0.225,154.96,0.324,187.586,167.475,201.181,175.141,48.749,59.020
debugajWZM,prosody,study,exp13,04,15,2020,trial,15,sp,sp,0,0.100,0,0.100,2.0325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.358,33.563
debugajWZM,prosody,study,exp13,04,15,2020,trial,16,sp,sp,1,0.920,0,0.920,0.0125,140.444,140.44,0.011,140.44,0.011,140.444,--undefined--,--undefined--,--undefined--,26.594,45.285
debugajWZM,prosody,study,exp13,04,15,2020,trial,16,对,对,4,0.400,0,0.400,0.9325,195.086,260.23,0.041,157.49,0.246,230.159,196.180,163.922,--undefined--,56.764,72.022
debugajWZM,prosody,study,exp13,04,15,2020,trial,16,sp,sp,1,0.210,0,0.210,1.3325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.644,31.370
debugajWZM,prosody,study,exp13,04,15,2020,trial,16,张,张,3,0.300,0,0.300,1.5425,209.666,216.77,0.300,204.25,0.163,--undefined--,209.027,205.764,213.859,57.698,67.382
debugajWZM,prosody,study,exp13,04,15,2020,trial,16,悦,悦,2,0.210,0,0.210,1.8425,197.329,218.30,0.184,160.80,0.166,213.797,204.068,184.000,187.450,62.910,65.298
debugajWZM,prosody,study,exp13,04,15,2020,trial,16,亲,亲,3,0.250,0,0.250,2.0525,187.761,201.65,0.171,177.27,0.230,193.827,--undefined--,199.115,182.284,52.741,61.889
debugajWZM,prosody,study,exp13,04,15,2020,trial,16,了,了,4,0.180,0,0.180,2.3025,174.573,182.66,0.067,159.43,0.151,181.372,181.040,170.370,161.323,59.792,61.371
debugajWZM,prosody,study,exp13,04,15,2020,trial,16,王,王,3,0.260,0,0.260,2.4825,127.092,170.86,0.146,74.96,0.051,75.002,77.190,153.669,168.509,57.718,60.656
