,trial_id,worker_id,supposed_answer_transcript,auto_transcript,status,answer_files
575,2,A1RL6LTB8DSNVE,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1RL6LTB8DSNVE_prosody_study_exp11_03_18_2020_trial_02.wav
780,2,A36ZRUGMKQA5KO,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A36ZRUGMKQA5KO_prosody_study_exp11_03_19_2020_trial_02.wav
14,2,A1SDOQP34RMZLE,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1SDOQP34RMZLE_prosody_study_exp11_03_18_2020_trial_02.wav
408,2,A1GV0UZU0T2ORS,no Kimmy is kicking Tommy,no Kimmy ass-kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1GV0UZU0T2ORS_prosody_study_exp11_03_19_2020_trial_02.wav
581,2,A1GXUCBX3YNEG1,no Kimmy is kicking Tommy,no Kimmy's kitchen Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1GXUCBX3YNEG1_prosody_study_exp11_03_19_2020_trial_02.wav
277,2,AP7BOM5KUH8KV,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/AP7BOM5KUH8KV_prosody_study_exp11_03_18_2020_trial_02.wav
600,2,A12DY4HHG6MYF0,no Kimmy is kicking Tommy,no tiny Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A12DY4HHG6MYF0_prosody_study_exp11_03_19_2020_trial_02.wav
605,2,A198MSVO1VTAT5,no Kimmy is kicking Tommy,yes Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A198MSVO1VTAT5_prosody_study_exp11_03_18_2020_trial_02.wav
24,2,A18RDBJFY3QWZL,no Kimmy is kicking Tommy,know Kenny is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A18RDBJFY3QWZL_prosody_study_exp11_03_19_2020_trial_02.wav
726,2,A23QZ2H4FC58NO,no Kimmy is kicking Tommy,can you please tell me,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A23QZ2H4FC58NO_prosody_study_exp11_03_18_2020_trial_02.wav
349,2,A7FDA428ADXXP,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A7FDA428ADXXP_prosody_study_exp11_03_19_2020_trial_02.wav
280,3,AM2KK02JXXW48,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/AM2KK02JXXW48_prosody_study_exp11_03_19_2020_trial_03.wav
653,3,ALKGANT1CYTZ1,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/ALKGANT1CYTZ1_prosody_study_exp11_03_19_2020_trial_03.wav
339,3,A25QWZD2F0XSEX,no Kimmy is kicking Tommy,no Jimmy is sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A25QWZD2F0XSEX_prosody_study_exp11_03_19_2020_trial_03.wav
244,3,AP7BOM5KUH8KV,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/AP7BOM5KUH8KV_prosody_study_exp11_03_18_2020_trial_03.wav
305,3,A2OVX9UW5WANQE,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A2OVX9UW5WANQE_prosody_study_exp11_03_19_2020_trial_03.wav
650,3,A2ETY1O927Z1IF,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A2ETY1O927Z1IF_prosody_study_exp11_03_18_2020_trial_03.wav
747,3,A23QZ2H4FC58NO,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A23QZ2H4FC58NO_prosody_study_exp11_03_18_2020_trial_03.wav
362,3,A7FDA428ADXXP,no Kimmy is kicking Tommy,new Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A7FDA428ADXXP_prosody_study_exp11_03_19_2020_trial_03.wav
559,3,A1GXUCBX3YNEG1,no Kimmy is kicking Tommy,no Timmy kitchen for me,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1GXUCBX3YNEG1_prosody_study_exp11_03_19_2020_trial_03.wav
564,3,A1RL6LTB8DSNVE,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1RL6LTB8DSNVE_prosody_study_exp11_03_18_2020_trial_03.wav
822,3,A36ZRUGMKQA5KO,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A36ZRUGMKQA5KO_prosody_study_exp11_03_19_2020_trial_03.wav
149,3,AWY6W20U8H3JA,no Kimmy is kicking Tommy,no Kimi is picking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/AWY6W20U8H3JA_prosody_study_exp11_03_19_2020_trial_03.wav
583,3,A2ZN2GY1G3V631,no Kimmy is kicking Tommy,no Jimmy's kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A2ZN2GY1G3V631_prosody_study_exp11_03_19_2020_trial_03.wav
19,3,A3DAJROQC1BLNI,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A3DAJROQC1BLNI_prosody_study_exp11_03_19_2020_trial_03.wav
112,3,ADR67O645WKZM,no Kimmy is kicking Tommy,give me a creepy poem,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/ADR67O645WKZM_prosody_study_exp11_03_20_2020_trial_03.wav
110,3,A1GD7ISOXO1XFZ,no Kimmy is kicking Tommy,no Kimi is picking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1GD7ISOXO1XFZ_prosody_study_exp11_03_18_2020_trial_03.wav
358,3,ARWN6TT8EWCFJ,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/ARWN6TT8EWCFJ_prosody_study_exp11_03_18_2020_trial_03.wav
633,3,A198MSVO1VTAT5,no Kimmy is kicking Tommy,"yes Kenny is kicking,",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A198MSVO1VTAT5_prosody_study_exp11_03_18_2020_trial_03.wav
722,3,A1JJYY622DGE5L,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1JJYY622DGE5L_prosody_study_exp11_03_19_2020_trial_03.wav
375,3,A14WLAP6TCEKO0,no Kimmy is kicking Tommy,no Kami is sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A14WLAP6TCEKO0_prosody_study_exp11_03_19_2020_trial_03.wav
38,3,A18RDBJFY3QWZL,no Kimmy is kicking Tommy,know Kenny is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A18RDBJFY3QWZL_prosody_study_exp11_03_19_2020_trial_03.wav
391,3,A1GV0UZU0T2ORS,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1GV0UZU0T2ORS_prosody_study_exp11_03_19_2020_trial_03.wav
639,3,A12DY4HHG6MYF0,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A12DY4HHG6MYF0_prosody_study_exp11_03_19_2020_trial_03.wav
802,3,A1PR1H1I7DLZ7E,no Kimmy is kicking Tommy,no gimmies kicking,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1PR1H1I7DLZ7E_prosody_study_exp11_03_19_2020_trial_03.wav
48,3,A1SDOQP34RMZLE,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1SDOQP34RMZLE_prosody_study_exp11_03_18_2020_trial_03.wav
136,4,A1SDOQP34RMZLE,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1SDOQP34RMZLE_prosody_study_exp11_03_18_2020_trial_04.wav
144,4,A18RDBJFY3QWZL,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A18RDBJFY3QWZL_prosody_study_exp11_03_19_2020_trial_04.wav
191,4,ADR67O645WKZM,no Kimmy is kicking Tommy,hematocrit,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/ADR67O645WKZM_prosody_study_exp11_03_20_2020_trial_04.wav
716,4,A3DUL880Y08G95,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A3DUL880Y08G95_prosody_study_exp11_03_19_2020_trial_04.wav
713,4,A12DY4HHG6MYF0,no Kimmy is kicking Tommy,no Kimi is taking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A12DY4HHG6MYF0_prosody_study_exp11_03_19_2020_trial_04.wav
189,4,A1GD7ISOXO1XFZ,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1GD7ISOXO1XFZ_prosody_study_exp11_03_18_2020_trial_04.wav
157,4,A3DAJROQC1BLNI,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A3DAJROQC1BLNI_prosody_study_exp11_03_19_2020_trial_04.wav
246,4,A14WLAP6TCEKO0,no Kimmy is kicking Tommy,no Kimi is sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A14WLAP6TCEKO0_prosody_study_exp11_03_19_2020_trial_04.wav
717,4,A198MSVO1VTAT5,no Kimmy is kicking Tommy,yes Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A198MSVO1VTAT5_prosody_study_exp11_03_18_2020_trial_04.wav
219,4,A3UI01J224JWE1,no Kimmy is kicking Tommy,yes Jimmy is Kitchen Tony,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A3UI01J224JWE1_prosody_study_exp11_03_19_2020_trial_04.wav
253,4,A7FDA428ADXXP,no Kimmy is kicking Tommy,new Kimmy is Kitchen tummy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A7FDA428ADXXP_prosody_study_exp11_03_19_2020_trial_04.wav
834,4,ALKGANT1CYTZ1,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/ALKGANT1CYTZ1_prosody_study_exp11_03_19_2020_trial_04.wav
257,4,ARWN6TT8EWCFJ,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/ARWN6TT8EWCFJ_prosody_study_exp11_03_18_2020_trial_04.wav
831,4,A2ETY1O927Z1IF,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A2ETY1O927Z1IF_prosody_study_exp11_03_18_2020_trial_04.wav
499,4,A1GXUCBX3YNEG1,no Kimmy is kicking Tommy,no chimneys kitchen call me,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1GXUCBX3YNEG1_prosody_study_exp11_03_19_2020_trial_04.wav
491,4,A1RL6LTB8DSNVE,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1RL6LTB8DSNVE_prosody_study_exp11_03_18_2020_trial_04.wav
477,4,A2ZN2GY1G3V631,no Kimmy is kicking Tommy,no give me skating Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A2ZN2GY1G3V631_prosody_study_exp11_03_19_2020_trial_04.wav
609,4,A23QZ2H4FC58NO,no Kimmy is kicking Tommy,Jamaican comedy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A23QZ2H4FC58NO_prosody_study_exp11_03_18_2020_trial_04.wav
628,4,A1JJYY622DGE5L,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1JJYY622DGE5L_prosody_study_exp11_03_19_2020_trial_04.wav
28,4,AWY6W20U8H3JA,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/AWY6W20U8H3JA_prosody_study_exp11_03_19_2020_trial_04.wav
374,4,AP7BOM5KUH8KV,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/AP7BOM5KUH8KV_prosody_study_exp11_03_18_2020_trial_04.wav
654,4,A36ZRUGMKQA5KO,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A36ZRUGMKQA5KO_prosody_study_exp11_03_19_2020_trial_04.wav
318,4,A1GV0UZU0T2ORS,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1GV0UZU0T2ORS_prosody_study_exp11_03_19_2020_trial_04.wav
403,4,A2OVX9UW5WANQE,no Kimmy is kicking Tommy,nohemy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A2OVX9UW5WANQE_prosody_study_exp11_03_19_2020_trial_04.wav
334,4,AM2KK02JXXW48,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/AM2KK02JXXW48_prosody_study_exp11_03_19_2020_trial_04.wav
674,4,A1PR1H1I7DLZ7E,no Kimmy is kicking Tommy,yes,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1PR1H1I7DLZ7E_prosody_study_exp11_03_19_2020_trial_04.wav
276,4,A25QWZD2F0XSEX,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A25QWZD2F0XSEX_prosody_study_exp11_03_19_2020_trial_04.wav
262,5,ARWN6TT8EWCFJ,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/ARWN6TT8EWCFJ_prosody_study_exp11_03_18_2020_trial_05.wav
140,5,A3DAJROQC1BLNI,no Kimmy is kicking Tommy,no Kami is kicking Freddy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A3DAJROQC1BLNI_prosody_study_exp11_03_19_2020_trial_05.wav
245,5,A25QWZD2F0XSEX,no Kimmy is kicking Tommy,no Jimmy is chicken Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A25QWZD2F0XSEX_prosody_study_exp11_03_19_2020_trial_05.wav
497,5,A2ZN2GY1G3V631,no Kimmy is kicking Tommy,no chimneys kicking tummy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A2ZN2GY1G3V631_prosody_study_exp11_03_19_2020_trial_05.wav
153,5,A18RDBJFY3QWZL,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A18RDBJFY3QWZL_prosody_study_exp11_03_19_2020_trial_05.wav
483,5,A1RL6LTB8DSNVE,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A1RL6LTB8DSNVE_prosody_study_exp11_03_18_2020_trial_05.wav
275,5,A14WLAP6TCEKO0,no Kimmy is kicking Tommy,no Kimi is sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp11/responses_to_analyze/A14WLAP6TCEKO0_prosody_study_exp11_03_19_2020_trial_05.wav
