,trial_id,worker_id,supposed_answer_transcript,auto_transcript,status,answer_files
341,1,A369RF97DE3FAI_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A369RF97DE3FAI_prosody_study_exp2_12_11_2019_trial_01.wav
249,1,A22BBAU24IEHPL_,no Kimmy is kicking Tommy,no gimmies kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A22BBAU24IEHPL_prosody_study_exp2_12_12_2019_trial_01.wav
573,1,A1P47Q6LZPLQ6P_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1P47Q6LZPLQ6P_prosody_study_exp2_12_11_2019_trial_01.wav
665,1,AOIR8V07FYMH5_,no Kimmy is kicking Tommy,no give me a sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AOIR8V07FYMH5_prosody_study_exp2_12_11_2019_trial_01.wav
357,1,A7OZPNXIVO1FX_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A7OZPNXIVO1FX_prosody_study_exp2_12_10_2019_trial_01.wav
98,1,A2NEFRREWF33YP_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A2NEFRREWF33YP_prosody_study_exp2_12_11_2019_trial_01.wav
231,1,AZ5ZYUCAQ0XDL_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AZ5ZYUCAQ0XDL_prosody_study_exp2_12_11_2019_trial_01.wav
91,1,A10XW6SNPNQX16_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A10XW6SNPNQX16_prosody_study_exp2_12_10_2019_trial_01.wav
603,2,AOIR8V07FYMH5_,no Kimmy is kicking Tommy,Now give me a sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AOIR8V07FYMH5_prosody_study_exp2_12_11_2019_trial_02.wav
675,2,A3D2GO0IFRFN6R_,no Kimmy is kicking Tommy,nohemi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3D2GO0IFRFN6R_prosody_study_exp2_12_12_2019_trial_02.wav
86,2,AHY3YAYJLTW32_,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AHY3YAYJLTW32_prosody_study_exp2_12_11_2019_trial_02.wav
582,2,A37OUZOGQKGMW0_,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A37OUZOGQKGMW0_prosody_study_exp2_12_11_2019_trial_02.wav
578,2,A1RCP3YTL0TE7W_,no Kimmy is kicking Tommy,now can you give me time,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1RCP3YTL0TE7W_prosody_study_exp2_12_12_2019_trial_02.wav
575,2,A3MPQHRJ7KMSAV_,no Kimmy is kicking Tommy,Lil Kenny is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3MPQHRJ7KMSAV_prosody_study_exp2_12_11_2019_trial_02.wav
101,2,A1BXEU20OCUGVZ_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1BXEU20OCUGVZ_prosody_study_exp2_12_11_2019_trial_02.wav
515,2,A1P47Q6LZPLQ6P_,no Kimmy is kicking Tommy,no Kimmy escaping Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1P47Q6LZPLQ6P_prosody_study_exp2_12_11_2019_trial_02.wav
157,2,AIHHRINW9IN1I_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AIHHRINW9IN1I_prosody_study_exp2_12_11_2019_trial_02.wav
171,2,AZ5ZYUCAQ0XDL_,no Kimmy is kicking Tommy,no Kenny is taking timing,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AZ5ZYUCAQ0XDL_prosody_study_exp2_12_11_2019_trial_02.wav
499,2,A1PAY3X73PQ16S_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1PAY3X73PQ16S_prosody_study_exp2_12_11_2019_trial_02.wav
491,2,A9HQ3E0F2AGVO_,no Kimmy is kicking Tommy,no Kenny is taking money,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A9HQ3E0F2AGVO_prosody_study_exp2_12_11_2019_trial_02.wav
199,2,AQ9JP4PU6BQSP_,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AQ9JP4PU6BQSP_prosody_study_exp2_12_11_2019_trial_02.wav
417,2,A7OZPNXIVO1FX_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A7OZPNXIVO1FX_prosody_study_exp2_12_10_2019_trial_02.wav
239,2,A1SHLWKA0UH1IS_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1SHLWKA0UH1IS_prosody_study_exp2_12_11_2019_trial_02.wav
242,2,AEF74ZYJTTEIA_,no Kimmy is kicking Tommy,no Kimi escaping Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AEF74ZYJTTEIA_prosody_study_exp2_12_11_2019_trial_02.wav
349,2,AA6RYE4V0IBKM_,no Kimmy is kicking Tommy,no Kimi this cooking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AA6RYE4V0IBKM_prosody_study_exp2_12_11_2019_trial_02.wav
319,2,A2VD133723IZR8_,no Kimmy is kicking Tommy,know any is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A2VD133723IZR8_prosody_study_exp2_12_12_2019_trial_02.wav
303,2,A22BBAU24IEHPL_,no Kimmy is kicking Tommy,no Kimmy's kicking tummy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A22BBAU24IEHPL_prosody_study_exp2_12_12_2019_trial_02.wav
284,2,A369RF97DE3FAI_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A369RF97DE3FAI_prosody_study_exp2_12_11_2019_trial_02.wav
564,2,AA4KKLIU4C3NY_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AA4KKLIU4C3NY_prosody_study_exp2_12_11_2019_trial_02.wav
60,2,A3D2U4QF7821ZW_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3D2U4QF7821ZW_prosody_study_exp2_12_11_2019_trial_02.wav
277,2,ASZSPKARH2RXY_,no Kimmy is kicking Tommy,no,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/ASZSPKARH2RXY_prosody_study_exp2_12_11_2019_trial_02.wav
927,2,APGX2WZ59OWDN_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/APGX2WZ59OWDN_prosody_study_exp2_12_11_2019_trial_02.wav
902,2,AZMOA8ONG0D2U_,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AZMOA8ONG0D2U_prosody_study_exp2_12_11_2019_trial_02.wav
11,2,A27BPRHBM28XZS_,no Kimmy is kicking Tommy,no kimya sticking,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A27BPRHBM28XZS_prosody_study_exp2_12_11_2019_trial_02.wav
34,2,A2NEFRREWF33YP_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A2NEFRREWF33YP_prosody_study_exp2_12_11_2019_trial_02.wav
23,2,A10XW6SNPNQX16_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A10XW6SNPNQX16_prosody_study_exp2_12_10_2019_trial_02.wav
16,2,A3K00L9I9L92BJ_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3K00L9I9L92BJ_prosody_study_exp2_12_11_2019_trial_02.wav
537,3,A1RCP3YTL0TE7W_,no Kimmy is kicking Tommy,no can you take in tummy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1RCP3YTL0TE7W_prosody_study_exp2_12_12_2019_trial_03.wav
46,3,A27BPRHBM28XZS_,no Kimmy is kicking Tommy,now Kimmy ass-kicking time,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A27BPRHBM28XZS_prosody_study_exp2_12_11_2019_trial_03.wav
42,3,A3K00L9I9L92BJ_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3K00L9I9L92BJ_prosody_study_exp2_12_11_2019_trial_03.wav
881,3,APGX2WZ59OWDN_,no Kimmy is kicking Tommy,know Kenny is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/APGX2WZ59OWDN_prosody_study_exp2_12_11_2019_trial_03.wav
103,3,AHY3YAYJLTW32_,no Kimmy is kicking Tommy,Little Jimmy's Chicken Salad,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AHY3YAYJLTW32_prosody_study_exp2_12_11_2019_trial_03.wav
630,3,AOIR8V07FYMH5_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AOIR8V07FYMH5_prosody_study_exp2_12_11_2019_trial_03.wav
466,3,A7OZPNXIVO1FX_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A7OZPNXIVO1FX_prosody_study_exp2_12_10_2019_trial_03.wav
196,3,A1SHLWKA0UH1IS_,no Kimmy is kicking Tommy,Jimmy is taking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1SHLWKA0UH1IS_prosody_study_exp2_12_11_2019_trial_03.wav
126,3,A3D2U4QF7821ZW_,no Kimmy is kicking Tommy,no jimmies kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3D2U4QF7821ZW_prosody_study_exp2_12_11_2019_trial_03.wav
679,3,A3D2GO0IFRFN6R_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3D2GO0IFRFN6R_prosody_study_exp2_12_12_2019_trial_03.wav
193,3,AEF74ZYJTTEIA_,no Kimmy is kicking Tommy,no give me a skip Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AEF74ZYJTTEIA_prosody_study_exp2_12_11_2019_trial_03.wav
498,3,A1PAY3X73PQ16S_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1PAY3X73PQ16S_prosody_study_exp2_12_11_2019_trial_03.wav
36,3,A10XW6SNPNQX16_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A10XW6SNPNQX16_prosody_study_exp2_12_10_2019_trial_03.wav
507,3,A9HQ3E0F2AGVO_,no Kimmy is kicking Tommy,nohemi is kicking tummy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A9HQ3E0F2AGVO_prosody_study_exp2_12_11_2019_trial_03.wav
26,3,A2NEFRREWF33YP_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A2NEFRREWF33YP_prosody_study_exp2_12_11_2019_trial_03.wav
145,3,AZ5ZYUCAQ0XDL_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AZ5ZYUCAQ0XDL_prosody_study_exp2_12_11_2019_trial_03.wav
550,3,AA4KKLIU4C3NY_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AA4KKLIU4C3NY_prosody_study_exp2_12_11_2019_trial_03.wav
532,3,A37OUZOGQKGMW0_,no Kimmy is kicking Tommy,Timmy and Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A37OUZOGQKGMW0_prosody_study_exp2_12_11_2019_trial_03.wav
540,3,A3MPQHRJ7KMSAV_,no Kimmy is kicking Tommy,Logan he's kicking County,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3MPQHRJ7KMSAV_prosody_study_exp2_12_11_2019_trial_03.wav
484,3,A1P47Q6LZPLQ6P_,no Kimmy is kicking Tommy,no Kimi is Kane Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1P47Q6LZPLQ6P_prosody_study_exp2_12_11_2019_trial_03.wav
84,3,A1BXEU20OCUGVZ_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1BXEU20OCUGVZ_prosody_study_exp2_12_11_2019_trial_03.wav
158,3,AIHHRINW9IN1I_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AIHHRINW9IN1I_prosody_study_exp2_12_11_2019_trial_03.wav
354,3,A22BBAU24IEHPL_,no Kimmy is kicking Tommy,no Kimmy's kicking tummy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A22BBAU24IEHPL_prosody_study_exp2_12_12_2019_trial_03.wav
236,3,AQ9JP4PU6BQSP_,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AQ9JP4PU6BQSP_prosody_study_exp2_12_11_2019_trial_03.wav
307,3,AA6RYE4V0IBKM_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AA6RYE4V0IBKM_prosody_study_exp2_12_11_2019_trial_03.wav
263,3,A369RF97DE3FAI_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A369RF97DE3FAI_prosody_study_exp2_12_11_2019_trial_03.wav
910,3,AZMOA8ONG0D2U_,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AZMOA8ONG0D2U_prosody_study_exp2_12_11_2019_trial_03.wav
337,3,A2VD133723IZR8_,no Kimmy is kicking Tommy,no Jimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A2VD133723IZR8_prosody_study_exp2_12_12_2019_trial_03.wav
271,3,ASZSPKARH2RXY_,no Kimmy is kicking Tommy,no tenias chicken Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/ASZSPKARH2RXY_prosody_study_exp2_12_11_2019_trial_03.wav
211,4,AHY3YAYJLTW32_,no Kimmy is kicking Tommy,no Jimmy's Chicken to me,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AHY3YAYJLTW32_prosody_study_exp2_12_11_2019_trial_04.wav
70,4,A2VD133723IZR8_,no Kimmy is kicking Tommy,yes give me a sticking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A2VD133723IZR8_prosody_study_exp2_12_11_2019_trial_04.wav
168,4,A2NEFRREWF33YP_,no Kimmy is kicking Tommy,yes Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A2NEFRREWF33YP_prosody_study_exp2_12_11_2019_trial_04.wav
144,4,A27BPRHBM28XZS_,no Kimmy is kicking Tommy,no Kimmy ass-kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A27BPRHBM28XZS_prosody_study_exp2_12_11_2019_trial_04.wav
462,4,AA6RYE4V0IBKM_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AA6RYE4V0IBKM_prosody_study_exp2_12_11_2019_trial_04.wav
69,4,AQ9JP4PU6BQSP_,no Kimmy is kicking Tommy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AQ9JP4PU6BQSP_prosody_study_exp2_12_11_2019_trial_04.wav
120,4,A1SHLWKA0UH1IS_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1SHLWKA0UH1IS_prosody_study_exp2_12_11_2019_trial_04.wav
119,4,AEF74ZYJTTEIA_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AEF74ZYJTTEIA_prosody_study_exp2_12_11_2019_trial_04.wav
605,4,A9HQ3E0F2AGVO_,no Kimmy is kicking Tommy,no Kimmy ass-kicking time,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A9HQ3E0F2AGVO_prosody_study_exp2_12_11_2019_trial_04.wav
636,4,A1P47Q6LZPLQ6P_,no Kimmy is kicking Tommy,Now give me is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1P47Q6LZPLQ6P_prosody_study_exp2_12_11_2019_trial_04.wav
488,4,AOIR8V07FYMH5_,no Kimmy is kicking Tommy,Noemi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AOIR8V07FYMH5_prosody_study_exp2_12_11_2019_trial_04.wav
191,4,A3D2U4QF7821ZW_,no Kimmy is kicking Tommy,no Timmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3D2U4QF7821ZW_prosody_study_exp2_12_11_2019_trial_04.wav
148,4,A10XW6SNPNQX16_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A10XW6SNPNQX16_prosody_study_exp2_12_10_2019_trial_04.wav
28,4,AIHHRINW9IN1I_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/AIHHRINW9IN1I_prosody_study_exp2_12_11_2019_trial_04.wav
140,4,A3K00L9I9L92BJ_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3K00L9I9L92BJ_prosody_study_exp2_12_11_2019_trial_04.wav
812,4,APGX2WZ59OWDN_,no Kimmy is kicking Tommy,Kilkenny is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/APGX2WZ59OWDN_prosody_study_exp2_12_11_2019_trial_04.wav
703,4,A37OUZOGQKGMW0_,no Kimmy is kicking Tommy,no Kenny is kicking me,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A37OUZOGQKGMW0_prosody_study_exp2_12_11_2019_trial_04.wav
554,4,A3D2GO0IFRFN6R_,no Kimmy is kicking Tommy,yes Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3D2GO0IFRFN6R_prosody_study_exp2_12_12_2019_trial_04.wav
622,4,A1PAY3X73PQ16S_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1PAY3X73PQ16S_prosody_study_exp2_12_11_2019_trial_04.wav
302,4,A7OZPNXIVO1FX_,no Kimmy is kicking Tommy,yes Kimmy is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A7OZPNXIVO1FX_prosody_study_exp2_12_10_2019_trial_04.wav
223,4,A1BXEU20OCUGVZ_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A1BXEU20OCUGVZ_prosody_study_exp2_12_11_2019_trial_04.wav
397,4,A369RF97DE3FAI_,no Kimmy is kicking Tommy,no Kimi is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A369RF97DE3FAI_prosody_study_exp2_12_11_2019_trial_04.wav
692,4,A3MPQHRJ7KMSAV_,no Kimmy is kicking Tommy,Hello Kitty is kicking Tommy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp2/responses_to_analyze/A3MPQHRJ7KMSAV_prosody_study_exp2_12_11_2019_trial_04.wav
