participant,presentationnum,verb,condition,item,targword,question,yesno,list,version,index,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,02,KIMMEY,KIMMEY,4,0.419,0,0.419,1.33945578231,226.582,278.09,0.033,131.52,0.363,267.331,268.709,201.141,136.323,75.541,82.752
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,02,IS,IS,2,0.140,0,0.140,1.75850340136,187.410,188.58,0.134,184.13,0.140,--undefined--,--undefined--,--undefined--,187.410,45.526,76.614
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,02,sp,sp,1,0.020,0,0.020,1.89818594104,180.096,184.13,0,176.26,0.020,182.143,180.332,179.998,177.911,81.887,82.324
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,02,KICKING,KICKING,5,0.429,0,0.429,1.91814058957,150.391,176.26,0,140.43,0.429,162.715,141.364,144.056,152.918,65.497,82.019
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,02,TOMMY,TOMMY,4,0.459,0,0.459,2.34716553288,129.811,141.60,0.011,116.75,0.116,130.466,116.771,--undefined--,--undefined--,32.839,72.339
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,02,sp,sp,0,0.758,0,0.758,2.80612244898,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,4.053,12.091
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,03,sp,sp,1,0.808,0,0.808,0.0124716553288,198.340,224.51,0.758,184.42,0.808,--undefined--,--undefined--,--undefined--,198.340,10.658,79.059
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,03,NO,NO,2,0.459,0,0.459,0.820634920635,178.632,220.05,0.099,94.69,0.277,204.112,197.666,109.075,--undefined--,68.351,83.888
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,03,KIMMEY,KIMMEY,4,0.389,0,0.389,1.27959183673,191.749,237.76,0.031,150.12,0.329,215.539,210.944,181.047,152.189,74.893,81.871
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,03,IS,IS,2,0.160,0,0.160,1.66870748299,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.231,63.336
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,03,KICKING,KICKING,5,0.579,0,0.579,1.8283446712,169.891,250.73,0.052,98.10,0.312,241.203,138.006,119.954,159.080,63.339,78.498
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,03,TOMMY,TOMMY,4,0.529,0,0.529,2.40702947846,134.132,144.85,0,130.76,0.083,134.132,--undefined--,--undefined--,--undefined--,32.122,70.273
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,03,sp,sp,0,0.728,0,0.728,2.9358276644,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,1.995,10.523
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,04,sp,sp,1,0.958,0,0.958,0.0124716553288,207.499,223.76,0.902,201.83,0.928,--undefined--,--undefined--,--undefined--,207.499,11.733,81.942
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,04,NO,NO,2,0.489,0,0.489,0.97029478458,160.231,209.13,0.037,114.67,0.276,196.972,145.547,128.236,--undefined--,56.967,83.671
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,04,sp,sp,1,0.130,0,0.130,1.45918367347,221.081,235.17,0.105,213.09,0.130,--undefined--,--undefined--,--undefined--,221.081,51.078,75.651
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,04,KIMMEY,KIMMEY,4,0.389,0,0.389,1.58888888889,191.331,213.09,0,149.87,0.228,205.422,191.688,166.032,--undefined--,65.095,76.747
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,04,IS,IS,2,0.130,0,0.130,1.97800453515,242.720,247.33,0.096,240.18,0.130,--undefined--,--undefined--,247.260,241.840,61.945,76.307
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,04,KICKING,KICKING,5,0.489,0,0.489,2.10770975057,185.758,240.18,0,159.80,0.177,226.100,167.640,201.400,184.812,61.603,75.353
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,04,TOMMY,TOMMY,4,0.579,0,0.579,2.59659863946,146.402,178.89,0,137.75,0.129,147.726,143.573,--undefined--,--undefined--,34.943,72.304
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,04,sp,sp,0,1.137,0,1.137,3.17528344671,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.699,14.465
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,05,sp,sp,1,1.197,0,1.197,0.0124716553288,191.666,207.75,1.197,183.86,1.127,--undefined--,--undefined--,--undefined--,191.666,20.892,82.737
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,05,NO,NO,2,0.509,0,0.509,1.20975056689,165.049,225.40,0.032,85.81,0.273,209.267,131.047,118.526,--undefined--,62.844,85.389
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,05,KIMMEY,KIMMEY,4,0.449,0,0.449,1.71859410431,203.043,225.24,0.034,155.77,0.344,208.672,208.012,198.927,157.352,72.144,82.464
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,05,IS,IS,2,0.130,0,0.130,2.16757369615,235.316,238.56,0.115,229.38,0.130,--undefined--,--undefined--,--undefined--,235.316,49.616,78.592
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,05,KICKING,KICKING,5,0.549,0,0.549,2.29727891156,187.619,229.38,0,159.84,0.299,217.059,175.755,168.523,192.073,67.721,79.386
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,05,TOMMY,TOMMY,4,0.539,0,0.539,2.84603174603,151.303,184.67,0,121.80,0.127,151.303,--undefined--,--undefined--,--undefined--,32.846,77.221
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,05,sp,sp,0,0.878,0,0.878,3.38480725624,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,4.225,7.923
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,06,sp,sp,1,0.998,0,0.998,0.0124716553288,189.155,211.15,0.932,182.01,0.966,--undefined--,--undefined--,--undefined--,189.155,11.687,79.856
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,06,NO,NO,2,0.549,0,0.549,1.01020408163,160.214,195.98,0.061,129.85,0.354,187.538,146.852,137.525,--undefined--,57.085,83.422
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,06,sp,sp,1,0.100,0,0.100,1.5589569161,234.966,247.09,0.065,228.83,0.082,--undefined--,--undefined--,241.598,231.033,66.854,79.152
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,06,KIMMEY,KIMMEY,4,0.389,0,0.389,1.65873015873,212.782,237.52,0.139,153.42,0.325,225.797,234.057,197.907,163.639,74.210,79.427
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,06,IS,IS,2,0.140,0,0.140,2.04784580499,207.629,210.16,0.140,206.70,0.116,--undefined--,--undefined--,--undefined--,207.629,56.917,80.856
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,06,sp,sp,1,0.030,0,0.030,2.18752834467,207.825,211.20,0.006,200.27,0.030,210.736,210.250,207.627,202.687,75.718,80.245
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,06,KICKING,KICKING,5,0.509,0,0.509,2.21746031746,182.509,232.44,0.291,155.28,0.509,187.746,180.212,201.401,174.365,68.155,80.882
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,06,TOMMY,TOMMY,4,0.569,0,0.569,2.72630385488,136.188,155.28,0,118.94,0.248,141.701,129.095,--undefined--,--undefined--,33.843,71.410
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,06,sp,sp,0,1.716,0,1.716,3.29501133787,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.949,11.513
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,07,sp,sp,1,1.078,0,1.078,0.0124716553288,216.398,231.53,1.031,210.60,1.078,--undefined--,--undefined--,--undefined--,216.398,15.282,80.587
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,07,YES,YES,3,0.469,0,0.469,1.09002267574,150.989,210.60,0,77.76,0.167,176.068,103.114,--undefined--,--undefined--,55.822,81.907
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,07,KIMMEY,KIMMEY,4,0.539,0,0.539,1.5589569161,202.728,221.20,0.325,142.47,0.445,208.503,211.869,206.752,154.378,73.485,81.375
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,07,IS,IS,2,0.140,0,0.140,2.0977324263,206.562,210.75,0.116,203.39,0.140,--undefined--,--undefined--,--undefined--,206.562,53.082,83.444
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,07,KICKING,KICKING,5,0.509,0,0.509,2.23741496599,190.764,204.96,0.326,169.13,0.509,198.025,194.567,198.091,176.027,69.807,82.904
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,07,TOMMY,TOMMY,4,0.609,0,0.609,2.7462585034,149.934,169.13,0,133.61,0.207,154.589,138.178,--undefined--,--undefined--,37.438,76.252
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,07,sp,sp,0,0.768,0,0.768,3.35487528345,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.886,8.121
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,08,sp,sp,1,1.157,0,1.157,0.0124716553288,234.075,267.80,1.110,210.21,1.157,--undefined--,--undefined--,--undefined--,234.075,13.610,80.910
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,08,YES,YES,3,0.449,0,0.449,1.16984126984,186.926,243.19,0.423,138.66,0.093,174.938,--undefined--,--undefined--,224.568,63.286,82.025
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,08,KIMMEY,KIMMEY,4,0.379,0,0.379,1.61882086168,190.220,226.62,0.133,73.87,0.289,206.453,222.809,160.612,115.863,74.134,79.859
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,08,IS,IS,2,0.180,0,0.180,1.99795918367,214.605,223.04,0.135,199.46,0.180,--undefined--,--undefined--,223.038,213.669,51.111,80.208
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,08,KICKING,KICKING,5,0.469,0,0.469,2.17755102041,200.985,212.30,0.129,187.24,0.469,199.563,204.780,200.039,192.365,67.602,82.349
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,08,TOMMY,TOMMY,4,0.629,0,0.629,2.64648526077,147.250,187.24,0,86.00,0.236,160.286,127.559,--undefined--,--undefined--,45.217,80.554
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,08,sp,sp,0,0.988,0,0.988,3.27505668934,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.487,21.217
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,09,sp,sp,1,1.018,0,1.018,0.0124716553288,204.037,224.07,0.948,194.00,0.984,--undefined--,--undefined--,--undefined--,204.037,24.913,84.508
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,09,NO,NO,2,0.509,0,0.509,1.03015873016,202.982,230.90,0.076,139.21,0.190,220.416,170.189,--undefined--,--undefined--,59.069,86.084
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,09,sp,sp,1,0.140,0,0.140,1.53900226757,201.084,207.22,0.140,197.32,0.071,--undefined--,197.323,200.300,202.282,63.051,81.176
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,09,BONNIE,BONNIE,4,0.389,0,0.389,1.67868480726,194.756,239.32,0.097,129.31,0.251,228.432,196.509,138.948,--undefined--,71.695,82.160
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,09,IS,IS,2,0.090,0,0.090,2.06780045351,154.826,159.17,0.084,150.79,0.072,--undefined--,--undefined--,150.794,154.852,67.683,77.470
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,09,sp,sp,1,0.040,0,0.040,2.15759637188,144.787,155.74,0,139.44,0.022,151.369,142.101,139.567,--undefined--,69.592,74.632
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,09,KISSING,KISSING,5,0.419,0,0.419,2.19750566893,137.428,147.62,0.282,125.05,0.405,143.086,143.191,140.711,128.077,66.613,73.564
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,09,BENNY,BENNY,4,0.419,0,0.419,2.61655328798,123.200,130.63,0.008,113.57,0.033,123.200,--undefined--,--undefined--,--undefined--,29.292,67.526
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,09,sp,sp,0,1.137,0,1.137,3.03560090703,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,6.073,12.517
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,10,sp,sp,1,0.968,0,0.968,0.0124716553288,208.258,229.69,0.899,199.55,0.930,--undefined--,--undefined--,--undefined--,208.258,17.742,84.315
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,10,NO,NO,2,0.469,0,0.469,0.980272108844,218.102,298.59,0.251,109.42,0.271,216.624,251.764,190.642,--undefined--,63.075,85.302
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,10,BONNIE,BONNIE,4,0.439,0,0.439,1.44920634921,176.666,244.52,0.184,93.99,0.012,138.123,233.507,169.810,121.767,77.336,83.217
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,10,IS,IS,2,0.110,0,0.110,1.88820861678,146.396,146.68,0.103,145.68,0.110,--undefined--,--undefined--,--undefined--,146.396,60.670,79.437
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,10,sp,sp,1,0.050,0,0.050,1.99795918367,145.276,145.68,0,145.17,0.003,145.276,--undefined--,--undefined--,--undefined--,75.085,79.003
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,10,KISSING,KISSING,5,0.429,0,0.429,2.04784580499,139.876,151.27,0.163,122.16,0.429,146.769,146.517,145.252,128.800,65.354,72.601
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,10,BENNY,BENNY,4,0.369,0,0.369,2.4768707483,118.876,122.16,0,117.31,0.016,118.876,--undefined--,--undefined--,--undefined--,29.499,68.723
A2BNOEYZ3VRW2R,prosody,study,exp1,11,10,2019,trial,10,sp,sp,0,1.377,0,1.377,2.84603174603,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,11.554,19.256
